account_id,type_id,status_id,customer_id,branch_id,account_number,balance,date_opened,date_closed
1063,1,3,110,11,GB29JDQI72032092972555,17158.79,2023-01-24,NULL
1064,2,2,930,9,GB41XPYR72005315185360,15532.26,2018-01-21,NULL
1065,2,2,790,9,GB98BZSY67731947842729,21154.18,2019-11-21,NULL
1066,3,1,1165,9,GB43TTGJ82920388826496,3291.51,2016-06-23,NULL
1067,2,3,1125,3,GB81QWDK34258120866577,9699.54,2019-01-31,NULL
1068,4,3,1170,5,GB12VNJW30319109451189,46309.3,2025-03-04,NULL
1069,3,2,397,9,GB84PGIS90296377005759,28797.36,2021-09-24,NULL
1070,3,3,295,11,GB28VZKZ14216090735921,8619.03,2017-03-26,NULL
1071,1,1,949,2,GB94LDBB51802826942724,11253.46,2016-08-22,NULL
1072,1,3,673,7,GB13CHTO71327516920996,34889.52,2024-11-01,NULL
1073,3,3,1120,2,GB57XLRE45502121989392,15291.1,2020-06-08,NULL
1074,2,2,450,7,GB53OSJN74091583602731,6039.9,2024-08-23,NULL
1075,4,1,335,5,GB91FWMY58551877282660,15114.14,2022-12-02,NULL
1076,1,3,475,12,GB72ZIYP77891629367887,15536.1,2021-08-09,NULL
1077,5,2,486,8,GB61VJST52601752159927,26482.63,2023-01-05,NULL
1078,4,2,22,8,GB73HDNM03407017845298,18838.53,2016-05-16,NULL
1079,2,1,272,3,GB43QTAU40689325587802,15212.69,2020-07-20,NULL
1080,4,2,574,6,GB69BEMY46075133097170,17739.98,2020-06-30,NULL
1081,5,3,779,6,GB25DHNU12297770527157,27436.4,2019-12-30,NULL
1082,5,2,1095,3,GB49YUCT95161660499890,29583.0,2019-06-05,NULL
1083,3,3,116,11,GB62JGQT70436036666047,28164.48,2015-09-30,NULL
1084,4,3,255,6,GB81USJE31881348386506,29320.49,2024-11-26,NULL
1085,5,3,1041,3,GB23TXCX71742537724698,48955.32,2021-12-08,NULL
1086,2,3,707,8,GB52LFGY86314545180151,44568.04,2025-05-21,NULL
1087,3,2,641,10,GB76SLEN44314314737320,5477.55,2020-07-20,NULL
1088,5,1,1197,1,GB82YDQN26728278464384,40003.21,2022-01-22,NULL
1089,4,1,1069,12,GB79VKUG42456278086739,43313.82,2025-07-20,NULL
1090,1,2,610,7,GB77NMZR03617679414735,26170.32,2022-11-30,NULL
1091,4,1,268,4,GB07TMZQ33428528538103,21495.21,2019-08-08,NULL
1092,2,1,813,6,GB81LMJB67860964116968,13902.95,2018-09-23,NULL
1093,1,2,994,3,GB93SACC35579959425702,17706.3,2020-08-15,NULL
1094,2,3,773,3,GB42CLQQ50477409998674,1848.46,2024-02-03,NULL
1095,2,1,339,6,GB12UJNX48151161672490,25241.84,2024-02-01,NULL
1096,5,1,1108,8,GB43FZQC59375025902776,16889.67,2015-10-04,NULL
1097,1,3,213,9,GB85GBOP33397686766040,33883.33,2021-08-05,NULL
1098,3,1,136,3,GB55AIAH31649644995481,884.57,2016-08-19,NULL
1099,1,3,732,2,GB49NERY36472026691321,27890.16,2025-02-26,NULL
1100,1,3,390,12,GB93ZTIG77971238430059,41432.38,2018-10-30,NULL
1101,2,2,136,1,GB58ITUH25351758021539,24618.73,2021-06-09,NULL
1102,2,2,1159,8,GB98YYEP43692591463615,15902.95,2020-05-08,NULL
1103,5,3,620,1,GB02WUEJ18914695695095,31349.94,2023-12-03,NULL
1104,1,3,947,1,GB81EZXQ10536254291449,34624.95,2023-03-25,NULL
1105,5,3,936,10,GB67DWBJ20500390868269,13927.05,2021-07-07,NULL
1106,4,1,575,8,GB79UUEN12014401967706,34265.59,2020-11-12,NULL
1107,1,3,457,4,GB27FYJY53501954698463,39731.72,2024-10-10,NULL
1108,1,1,354,11,GB94ETDS77180180251158,32207.65,2019-07-23,NULL
1109,4,1,1001,8,GB07SCXJ74671688687695,44214.04,2023-10-24,NULL
1110,3,1,1109,6,GB87YUVS95404847911279,46699.85,2025-07-27,NULL
1111,3,2,946,1,GB08TEIP04367514036108,25819.46,2021-06-19,NULL
1112,5,3,421,6,GB58MRBH57388481524349,47670.58,2020-08-21,NULL
1113,4,3,806,3,GB77VBAF06246234731728,22875.88,2023-10-23,NULL
1114,5,2,1198,11,GB27RJWG49751427694232,44333.96,2017-01-05,NULL
1115,3,3,129,9,GB62CXHF66874741282060,37107.24,2017-09-07,NULL
1116,4,2,856,4,GB47JAIS89002316818467,32990.76,2019-08-11,NULL
1117,4,1,81,11,GB72YAWJ27472321112585,32224.95,2018-04-30,NULL
1118,5,3,438,12,GB61MREZ54455984758094,28926.89,2021-08-13,NULL
1119,5,1,1,3,GB87SIIH43344886978095,33183.85,2019-07-14,NULL
1120,2,2,1110,11,GB77RHBG87325447467072,48716.78,2017-08-21,NULL
1121,5,1,1133,6,GB22LPAS41795472113262,41508.86,2018-05-11,NULL
1122,1,2,1069,1,GB25WPLY12425570719339,29402.22,2021-01-26,NULL
1123,5,2,458,7,GB35JDPM35052303812861,17046.27,2025-05-23,NULL
1124,4,2,313,10,GB07FRUD66278982954955,10879.26,2017-12-29,NULL
1125,3,1,877,5,GB74LSEC50141764078352,28747.23,2024-03-05,NULL
1126,3,1,1131,8,GB80VMPG49604283162040,24628.1,2018-07-10,NULL
1127,1,3,655,1,GB20MCOK79682207682919,21913.14,2017-11-22,NULL
1128,2,3,139,8,GB11UOBT55247024150565,28642.29,2025-06-07,NULL
1129,1,1,634,1,GB89EVTB50838314972172,11291.98,2022-09-01,NULL
1130,1,1,363,11,GB78MANB35634557616737,26456.98,2020-09-24,NULL
1131,1,3,1008,3,GB18BMNU42508851635627,1521.86,2017-05-13,NULL
1132,4,1,531,8,GB98GDYN18420239355589,37763.82,2021-09-15,NULL
1133,1,3,174,1,GB57XAOK92569804052266,11200.52,2018-07-21,NULL
1134,1,1,524,2,GB90SUUP16112751967833,46359.79,2019-07-20,NULL
1135,1,3,1010,5,GB29LLMK01669840078868,49522.63,2016-05-21,NULL
1136,1,3,398,10,GB56KHBP84162073486378,41741.32,2022-10-15,NULL
1137,5,1,85,1,GB25RPLH36425392048412,35915.21,2015-09-25,NULL
1138,5,1,17,12,GB03KDCD87325450555229,39437.68,2022-01-22,NULL
1139,4,3,556,11,GB60GYIF76558464267754,40914.7,2017-04-05,NULL
1140,5,3,608,12,GB46RWEZ79282009923438,7258.08,2016-05-29,NULL
1141,5,3,933,4,GB15HEVK11076387801234,23435.36,2018-02-25,NULL
1142,4,1,1152,10,GB06GIIX67241071025837,42523.35,2019-05-21,NULL
1143,3,3,490,1,GB95UNEV10826790741426,45141.63,2024-03-06,NULL
1144,5,2,401,9,GB52JSVD87030826743263,45199.27,2022-11-20,NULL
1145,3,3,207,7,GB29MLAU22584135775780,37220.48,2025-04-27,NULL
1146,1,3,1170,10,GB12HTPS58229391022837,18256.82,2020-10-30,NULL
1147,2,1,459,2,GB55KHYA60046811281639,39639.66,2018-03-22,NULL
1148,5,3,518,4,GB11LFNS20293238220236,3810.22,2020-07-18,NULL
1149,2,3,563,5,GB42GNXT41304967719217,3981.16,2022-04-09,NULL
1150,5,3,158,1,GB03CMLK31023459017500,36567.21,2024-03-22,NULL
1151,4,3,1147,1,GB49QIPG60096556646806,31552.3,2019-06-14,NULL
1152,3,1,383,3,GB74WCMC80708668095987,13794.46,2016-04-09,NULL
1153,2,1,1086,7,GB08SEIC95578344595149,41584.44,2021-08-23,NULL
1154,1,3,187,10,GB29PGJI07167377035638,47806.14,2019-11-06,NULL
1155,3,3,154,2,GB51OWZA49141667712977,36337.3,2017-06-11,NULL
1156,1,3,661,10,GB16BOYQ52687454213512,28719.71,2025-07-10,NULL
1157,4,1,701,6,GB64KQJQ41802253321801,18139.19,2016-01-31,NULL
1158,1,3,597,4,GB33TGRM94847092915242,3203.91,2017-06-22,NULL
1159,5,3,827,9,GB95TOHL06773645539121,29716.04,2017-12-09,NULL
1160,1,2,186,9,GB19XWIV39930953767835,29026.63,2018-02-19,NULL
1161,4,2,423,6,GB87TMZD98628531957998,1091.57,2022-08-26,NULL
1162,2,3,191,4,GB59PHLI94729446157004,7332.82,2015-10-29,NULL
1163,5,1,483,3,GB26IUKB20987362168452,54.64,2015-12-02,NULL
1164,3,1,992,2,GB18ZWAU40443212554414,27379.17,2019-10-19,NULL
1165,3,3,695,1,GB91EINX17516668533122,18056.59,2018-08-14,NULL
1166,2,1,858,9,GB58DOGF13392260335608,30081.33,2018-07-10,NULL
1167,2,1,1089,8,GB03IQMY63594096030685,11281.67,2016-07-18,NULL
1168,1,3,1105,1,GB80OFNF92036800738078,6709.29,2024-02-12,NULL
1169,4,3,77,7,GB20RSPC46897903686140,42754.75,2020-01-30,NULL
1170,3,1,719,4,GB67KCTW06975261179191,1591.45,2019-05-30,NULL
1171,5,3,915,8,GB91ZRVR13162619001454,42076.57,2020-08-07,NULL
1172,1,3,590,3,GB53VNGA02736580927507,45377.36,2016-10-24,NULL
1173,1,3,508,10,GB70YOUH49209288807098,33594.33,2024-02-13,NULL
1174,4,2,145,11,GB59CABF61935757055685,12933.25,2025-04-24,NULL
1175,3,3,665,12,GB11ODHR91700435974010,40499.67,2019-07-10,NULL
1176,4,2,1139,2,GB19CVWX46138376959438,22651.53,2021-08-06,NULL
1177,2,3,488,12,GB39PXSF62971871795707,29407.52,2019-06-26,NULL
1178,5,1,1038,1,GB21MWVS48096225771867,27405.15,2018-09-01,NULL
1179,2,1,794,5,GB34NSZV38230285620333,37539.94,2021-01-15,NULL
1180,2,3,727,6,GB88NPJA99339174301560,6755.54,2020-05-09,NULL
1181,4,1,506,9,GB61QAOK97344385250092,31099.64,2015-09-02,NULL
1182,1,3,187,11,GB63GYOM07079197957673,25687.91,2023-04-27,NULL
1183,5,2,39,3,GB96QFWB87500789689477,45979.74,2015-09-16,NULL
1184,5,2,117,2,GB22XFHK75597911409764,5972.3,2021-02-23,NULL
1185,1,1,540,2,GB50LLNX06110288458756,29969.84,2019-11-28,NULL
1186,4,1,347,2,GB21CPWS17151673752788,32278.49,2017-08-04,NULL
1187,1,2,456,10,GB63USIR42680089009928,5837.22,2023-05-06,NULL
1188,2,3,501,6,GB29THZL30498675279921,22462.31,2024-09-30,NULL
1189,2,1,695,7,GB04QNVU09856634561491,29573.32,2020-04-23,NULL
1190,4,2,932,3,GB38VQYM87777233430612,29507.97,2017-07-08,NULL
1191,4,2,304,12,GB57YMUL88105551737569,25680.31,2024-01-08,NULL
1192,5,1,348,12,GB03FTCE83304104291124,44715.3,2015-11-26,NULL
1193,2,2,856,2,GB62JEIQ74069517070979,22366.83,2021-04-17,NULL
1194,4,1,100,4,GB44CCZC46090637510088,45765.44,2021-01-02,NULL
1195,2,3,547,6,GB05VTAM55930971727156,9941.25,2018-01-10,NULL
1196,4,2,598,6,GB72WJPE84429033749129,31795.19,2023-03-07,NULL
1197,3,3,541,12,GB51BKXI12538615335850,43344.04,2021-06-18,NULL
1198,4,1,272,1,GB09DGLQ48625355479563,47322.23,2023-08-23,NULL
1199,1,2,934,7,GB33TFGI56125337949444,32730.17,2017-04-10,NULL
1200,3,3,1125,2,GB14HIJV87795434763879,7777.03,2021-12-28,NULL
1201,5,3,684,12,GB18RWOR88404201839177,39985.81,2022-02-23,NULL
1202,5,3,747,7,GB88BLMC84234847934475,2244.66,2022-02-03,NULL
1203,4,2,652,10,GB55VERG62003707158901,16597.15,2025-04-03,NULL
1204,1,3,867,1,GB41MPGN10669510820507,49672.55,2023-10-17,NULL
1205,5,2,1200,4,GB35YAQT48748117204197,13004.38,2017-11-12,NULL
1206,4,3,451,11,GB22SDDU98995605947775,46998.89,2017-09-18,NULL
1207,2,2,1039,7,GB97TIBJ64495015991817,27492.74,2018-10-02,NULL
1208,1,2,569,3,GB47NWDI89157189344766,45602.35,2021-01-08,NULL
1209,5,1,621,11,GB64ZFJT26369203407897,45349.58,2021-04-24,NULL
1210,4,2,1154,6,GB14VHXB98333920699602,6603.59,2017-02-27,NULL
1211,2,1,1075,10,GB64ZWQO54525545675748,45369.95,2018-08-07,NULL
1212,5,3,794,12,GB96AEGZ46257699462151,38416.57,2017-05-27,NULL
1213,5,2,900,1,GB30AHNW50957926567207,41030.0,2022-11-09,NULL
1214,1,1,655,3,GB75NQQF01623384348101,45963.74,2018-02-19,NULL
1215,4,2,491,11,GB85AMJO47916118652078,30572.85,2017-02-08,NULL
1216,1,2,456,3,GB75FWNF02180983484819,35205.91,2023-09-08,NULL
1217,2,1,239,4,GB47BMKL27295039730965,38784.82,2017-01-24,NULL
1218,5,1,732,8,GB94KNPN91430689183697,49295.3,2023-01-02,NULL
1219,1,2,441,7,GB13WCZF37814901721591,45699.45,2017-10-27,NULL
1220,5,1,713,11,GB78BNOU14728979144031,40272.46,2023-04-16,NULL
1221,5,1,322,4,GB47VPZX30893212817076,20905.89,2021-06-25,NULL
1222,5,3,735,10,GB40JXGJ12663643538658,1960.04,2023-10-28,NULL
1223,5,3,245,1,GB61LZSM34990132278963,391.17,2016-07-24,NULL
1224,3,2,145,5,GB48UGSZ11962128349167,2042.15,2018-08-02,NULL
1225,2,2,316,9,GB47KBGE39854844289276,16189.51,2018-11-18,NULL
1226,4,1,237,5,GB54GIVG93601670526430,17441.68,2018-08-16,NULL
1227,2,3,16,10,GB26SZPF62710449977988,19176.92,2025-05-29,NULL
1228,2,3,830,10,GB93SJBQ64806997909794,10226.84,2020-07-06,NULL
1229,4,2,1068,4,GB59GTNZ42752198978882,48830.51,2019-09-30,NULL
1230,3,1,958,11,GB74LOVI69803253823014,608.93,2024-07-04,NULL
1231,4,1,658,6,GB60YBFE63300174665539,32605.6,2023-03-22,NULL
1232,5,3,193,8,GB43PLYS63898156853172,26250.75,2020-03-26,NULL
1233,5,3,729,11,GB53SCMA98650433302157,4864.0,2024-09-05,NULL
1234,3,3,544,2,GB86SQVY88702259985379,34860.79,2023-12-22,NULL
1235,1,1,742,7,GB56NIIZ36433146809128,15495.11,2024-04-16,NULL
1236,4,2,206,4,GB27IOTN20541403264378,19974.38,2025-04-06,NULL
1237,5,3,1030,7,GB68HOWH11385743761618,11869.28,2018-08-25,NULL
1238,3,1,217,5,GB70JBNL09109776897826,48277.51,2018-08-09,NULL
1239,1,1,1072,7,GB34ZRCZ37208510817243,11034.08,2024-07-30,NULL
1240,2,3,68,7,GB40VYBR49590975401983,21165.39,2016-03-05,NULL
1241,1,3,921,6,GB75JJRC04099793454870,20116.44,2018-05-18,NULL
1242,5,2,34,2,GB52MCCV73495371464253,18412.87,2017-04-09,NULL
1243,1,3,1158,10,GB08FYNW60325640154152,10890.07,2017-09-29,NULL
1244,3,2,835,11,GB51DLRV68433368726469,21581.5,2025-04-20,NULL
1245,5,3,1091,12,GB80FRFD84705325634852,49601.68,2025-06-29,NULL
1246,1,2,511,3,GB09LTDH46965061469841,21370.02,2020-09-20,NULL
1247,5,1,10,2,GB95NNAW72634390701652,20658.92,2017-07-22,NULL
1248,3,2,326,9,GB11QHTV89851149280429,26656.43,2025-06-19,NULL
1249,3,1,836,8,GB91NCKL47296603829549,31204.49,2016-07-30,NULL
1250,4,3,205,11,GB29BHQF24203114215826,13021.62,2021-12-31,NULL
1251,5,1,1012,7,GB20TCHB55341765578906,167.36,2017-11-29,NULL
1252,1,2,519,12,GB46VYDI94676991077492,9202.08,2017-02-27,NULL
1253,3,2,938,4,GB14BKGT17205861768993,38819.58,2022-11-25,NULL
1254,4,1,521,7,GB63KJTG96360216795603,43975.9,2018-03-22,NULL
1255,5,2,1004,8,GB06LNKK92118495826541,43840.09,2016-04-25,NULL
1256,3,1,8,12,GB31HYPO52760776660018,17880.42,2015-12-31,NULL
1257,3,2,924,6,GB49GWEH37867927921753,14728.49,2024-02-20,NULL
1258,2,2,1044,5,GB44YGDC87379481024198,32208.28,2022-02-08,NULL
1259,1,1,877,3,GB91RWQG53542908336917,48594.9,2021-12-02,NULL
1260,3,2,741,4,GB84YLCS36634316590166,10893.6,2020-04-06,NULL
1261,3,2,104,2,GB95ZGMP97445880649031,25690.75,2020-04-30,NULL
1262,1,1,565,5,GB79EAPE68238925321593,2359.66,2020-06-12,NULL
1263,5,2,895,1,GB77EHIQ27092164225563,28530.73,2016-05-23,NULL
1264,2,2,688,7,GB90IOSR86974864430408,13393.37,2020-02-14,NULL
1265,2,3,469,8,GB34EDWA99368660170809,47250.47,2018-08-19,NULL
1266,1,3,687,6,GB16MDHQ90599998990629,29679.91,2023-12-30,NULL
1267,1,3,688,11,GB25JWMO66221394279041,3533.66,2017-06-13,NULL
1268,2,2,1035,6,GB38VCFM72282927986524,16247.17,2016-12-20,NULL
1269,2,3,284,4,GB14FQQZ72761294614026,32852.0,2017-03-29,NULL
1270,2,1,837,1,GB47IZXN78125685836587,10759.19,2016-12-13,NULL
1271,1,1,969,1,GB98ZIOA28465111271035,48502.45,2024-05-02,NULL
1272,2,3,1065,4,GB58UTPL52625652880525,14690.01,2019-06-30,NULL
1273,2,2,496,7,GB39LBBI34178657013827,30444.09,2019-11-19,NULL
1274,2,3,605,2,GB07UKJT13596580292656,24224.58,2023-12-03,NULL
1275,1,3,807,9,GB88ZHUV80989553755352,47666.29,2019-09-15,NULL
1276,3,1,679,7,GB91MHCS30655580604585,47068.05,2017-01-26,NULL
1277,4,2,34,7,GB41HQVO40096684360015,45868.79,2016-06-29,NULL
1278,2,1,752,11,GB48AAPM96996174012581,28957.7,2021-05-26,NULL
1279,3,2,609,10,GB71FJHY48618713109821,17934.0,2021-01-17,NULL
1280,3,1,724,9,GB91LAOC96504234940347,16232.51,2023-04-15,NULL
1281,3,1,135,5,GB06MQCY53688671040674,15437.23,2018-11-06,NULL
1282,3,2,242,9,GB76CNGP85026200921075,5611.43,2021-12-13,NULL
1283,4,3,1003,5,GB81EUUI65064270585409,22196.5,2024-06-14,NULL
1284,2,3,593,12,GB25SOVT25196469312031,39808.8,2017-03-25,NULL
1285,1,3,417,7,GB55CXWK79011869622835,23878.94,2023-10-10,NULL
1286,3,1,289,3,GB29NYED53527530169249,3665.65,2021-03-14,NULL
1287,1,1,437,7,GB66XCWQ41328138630604,48130.33,2025-06-11,NULL
1288,4,2,56,7,GB53UERG48526572612822,17720.57,2025-03-23,NULL
1289,5,2,981,5,GB30SLRS56848253180357,28360.07,2024-04-16,NULL
1290,2,3,594,8,GB51DTWE92402596694729,36482.02,2019-02-17,NULL
1291,3,2,996,7,GB38LBVD94804057354665,45195.38,2018-09-22,NULL
1292,5,3,59,3,GB96OOXW12191818775034,47429.64,2025-08-03,NULL
1293,4,2,585,11,GB19XZAZ12688047746505,40055.54,2016-10-25,NULL
1294,3,3,53,3,GB30ZWNG87666716060629,31981.85,2023-03-14,NULL
1295,2,1,764,12,GB66JHVD19496981458962,45307.79,2018-12-04,NULL
1296,1,1,383,7,GB83WPNM52150700939442,20525.98,2023-11-02,NULL
1297,2,2,668,6,GB29QYCX42315445310552,20013.21,2018-04-10,NULL
1298,4,2,1139,10,GB97PZRO22225682971455,25705.99,2018-05-20,NULL
1299,1,1,997,9,GB29XDQY40133879885813,41263.1,2018-03-07,NULL
1300,3,3,450,3,GB47FOFU15468707453258,36270.55,2025-07-22,NULL
1301,5,3,843,7,GB89PYAX14094250502231,23311.35,2015-12-09,NULL
1302,5,1,311,4,GB48NRXF22753503513011,33585.5,2021-12-08,NULL
1303,1,2,1070,10,GB17RJLI80290655139095,49775.64,2016-01-16,NULL
1304,3,1,575,1,GB40QLGK74150327788337,46474.75,2018-08-09,NULL
1305,2,3,31,4,GB66LSHV50207994752699,21147.74,2016-10-15,NULL
1306,1,2,740,4,GB75CBMK93352345631951,40130.99,2021-12-25,NULL
1307,1,3,196,5,GB44OQVR18038710583500,25531.86,2020-05-07,NULL
1308,5,1,832,8,GB06GEJU17782338020550,46118.34,2019-03-24,NULL
1309,1,2,1147,8,GB34GRNN49024592089579,13016.75,2025-05-07,NULL
1310,3,2,193,2,GB13UPYF46369993865146,10649.1,2022-02-08,NULL
1311,3,2,520,7,GB35UGRH46605174517576,3172.12,2016-11-14,NULL
1312,1,1,1118,6,GB95AOQE00551746444756,3573.63,2024-09-07,NULL
1313,3,2,448,2,GB33IMPJ03731369346352,14561.12,2017-08-12,NULL
1314,1,1,1003,5,GB51OHUN41355157031060,44725.12,2021-02-27,NULL
1315,4,2,298,3,GB38MGAT93318776180460,25336.04,2016-10-15,NULL
1316,4,1,287,3,GB63XWRF33251221433444,25211.34,2020-08-20,NULL
1317,3,3,244,7,GB40VZLO49771265044200,3057.17,2016-08-04,NULL
1318,2,2,855,11,GB68VOSG62392164483033,23148.58,2024-08-07,NULL
1319,2,1,284,1,GB80XMDB00688411575947,11404.69,2017-03-01,NULL
1320,1,3,1083,6,GB97ZSDP79908821170218,35555.77,2016-12-04,NULL
1321,4,2,956,3,GB77NCHQ93897393796653,10377.49,2023-02-22,NULL
1322,5,1,665,3,GB16CCFW15143988700378,11275.38,2016-09-22,NULL
1323,4,1,219,8,GB31GNPU08374880833415,45181.9,2017-05-16,NULL
1324,5,3,327,5,GB20BRML84564952937511,28371.24,2019-06-16,NULL
1325,2,1,527,7,GB52FQUW01833869811066,6467.68,2024-06-17,NULL
1326,5,2,1080,1,GB26MWIJ85435661406375,39547.63,2023-04-23,NULL
1327,3,3,566,4,GB67VKLB14430653904534,45892.14,2016-04-26,NULL
1328,5,3,137,12,GB56AFIP33159709288129,9165.81,2020-10-19,NULL
1329,3,1,898,2,GB30TKMM83591368723828,7256.14,2023-03-09,NULL
1330,4,3,1131,3,GB46SYCS86815958144521,45410.36,2015-08-22,NULL
1331,4,1,822,7,GB35WEJG27940576095477,45071.87,2019-07-24,NULL
1332,5,1,1096,12,GB06ZHMW91506655445633,6744.98,2016-10-11,NULL
1333,5,2,1019,12,GB05KNQS53794245110630,45406.21,2025-01-08,NULL
1334,1,2,787,11,GB05PKBR52253281599437,24823.69,2021-08-14,NULL
1335,1,1,233,6,GB86WTPP59017490261734,134.71,2024-06-15,NULL
1336,1,2,448,7,GB84ULEE99318959788792,7033.9,2017-10-24,NULL
1337,3,1,73,11,GB97GLQI41484206118966,21895.01,2022-09-03,NULL
1338,3,3,1038,7,GB28CPZE41600267257961,5500.08,2020-09-07,NULL
1339,2,3,532,1,GB90GWHX16079796972312,44478.06,2025-02-18,NULL
1340,5,1,568,1,GB35EFJW75728462424519,49207.24,2016-05-21,NULL
1341,5,2,679,3,GB05JWKU41372846745888,22832.8,2023-03-14,NULL
1342,1,3,914,4,GB86DAEN54536447264885,47560.08,2015-11-27,NULL
1343,4,2,100,6,GB47XXSR62445673630557,2597.81,2020-03-09,NULL
1344,4,3,846,4,GB43EWOA64675811958780,1644.8,2023-10-02,NULL
1345,4,1,1059,4,GB51YOOU70134476512741,6317.91,2020-11-23,NULL
1346,2,2,192,6,GB86ZFGN92233612993187,38061.24,2019-12-09,NULL
1347,1,2,419,5,GB02YFZQ66206794311448,20278.29,2020-05-15,NULL
1348,3,1,605,2,GB54JXAS95025960466386,24563.77,2021-03-20,NULL
1349,2,3,70,12,GB09DIQX35442233042088,24099.09,2015-09-09,NULL
1350,5,1,230,2,GB13JJDG86106527482863,6708.07,2016-08-14,NULL
1351,5,2,844,11,GB92ABBA47586629846756,17819.43,2023-02-28,NULL
1352,1,2,725,1,GB28CDEF52474593112232,7965.44,2021-05-02,NULL
1353,1,2,669,10,GB30LWME51373576073093,27121.55,2018-08-26,NULL
1354,4,3,534,9,GB79HBLW14291044455068,27508.16,2019-08-15,NULL
1355,2,2,997,4,GB44HLFD21674370670111,23118.66,2024-01-16,NULL
1356,5,2,602,7,GB63GCCN61316533624854,44285.26,2018-11-21,NULL
1357,3,1,884,11,GB17ROGN19240477206354,39645.71,2022-10-29,NULL
1358,1,1,538,9,GB26HSSB36173718834013,139.86,2023-07-30,NULL
1359,3,2,1150,6,GB86IYKM90385301969487,8475.44,2021-10-13,NULL
1360,5,3,855,11,GB58DLNB19419184186331,31139.11,2016-07-30,NULL
1361,5,3,828,9,GB04XLXG51689378853275,32111.89,2016-08-17,NULL
1362,2,1,394,12,GB54QJEW43791693926890,42120.24,2021-05-11,NULL
1363,2,2,190,12,GB48SOCF36279222195196,17450.9,2016-06-17,NULL
1364,5,1,1053,7,GB63RILB24498576470171,43598.21,2017-01-23,NULL
1365,5,3,511,2,GB97XPOQ76037030664210,41564.1,2022-08-31,NULL
1366,3,1,386,11,GB73GZJT64596024009513,36532.43,2022-04-23,NULL
1367,3,1,655,6,GB45THYZ43637792657060,42125.6,2017-07-22,NULL
1368,3,1,1032,10,GB63KDRR31930740367603,11216.42,2020-05-20,NULL
1369,2,3,1015,8,GB46GRNA01798354322531,22756.47,2020-04-19,NULL
1370,2,1,819,12,GB73OTXM36258832219553,4479.07,2025-07-18,NULL
1371,2,1,1055,4,GB43PYHS31871741302024,24864.15,2020-03-31,NULL
1372,4,1,802,10,GB35TTUI71968411290234,16033.4,2025-06-21,NULL
1373,3,1,413,8,GB76FVPV18111546503471,23557.26,2018-12-31,NULL
1374,2,3,854,10,GB31HWPW34584701811077,502.31,2018-11-26,NULL
1375,2,1,250,12,GB39BVOV54460562397661,44536.16,2023-06-10,NULL
1376,5,3,647,3,GB32EVFX40432350013225,22887.79,2015-12-11,NULL
1377,5,2,747,12,GB17EBOZ77142762231299,2682.41,2016-02-04,NULL
1378,4,2,522,1,GB21MPEW53921669041337,21382.1,2020-07-23,NULL
1379,4,3,590,7,GB12CVKQ00583788164508,3509.6,2021-04-01,NULL
1380,5,3,930,3,GB19VXFP69957326938495,25068.39,2020-10-06,NULL
1381,2,1,476,8,GB62GGRL67313735159036,13222.61,2017-05-05,NULL
1382,4,1,608,7,GB07FLJQ52308493907158,6312.39,2024-12-19,NULL
1383,1,1,568,7,GB94RMUQ07476585967548,49130.24,2025-07-05,NULL
1384,5,2,532,2,GB42KLYY80941601873054,8688.41,2016-07-25,NULL
1385,2,1,98,10,GB91EXOW63869492782188,4256.02,2024-02-24,NULL
1386,2,1,796,5,GB66DSAO01015498957945,7921.52,2019-07-27,NULL
1387,1,3,1152,2,GB34YOVV15497533047178,13278.82,2015-11-07,NULL
1388,3,2,421,8,GB36ISFH28031740115844,19050.77,2018-04-14,NULL
1389,5,2,180,4,GB94INNB47248409984505,39812.06,2017-05-20,NULL
1390,2,1,459,2,GB30BGUQ38618717274476,30287.7,2021-05-05,NULL
1391,2,1,451,6,GB71OKUR80406571426348,32711.93,2017-02-02,NULL
1392,2,2,571,2,GB75MSPN32221238301129,11991.99,2021-07-03,NULL
1393,5,2,895,9,GB09KFOT25697030968266,3107.86,2020-07-12,NULL
1394,4,1,763,9,GB45QSWF07095074224417,7165.24,2024-05-30,NULL
1395,3,2,431,3,GB72VAPV39084421825647,38978.03,2021-11-07,NULL
1396,5,1,239,12,GB09MLFC53632650702273,12972.35,2021-02-25,NULL
1397,1,1,631,2,GB85GKKW02072220612109,647.02,2018-10-03,NULL
1398,3,1,794,5,GB63BLXC51727753696823,7751.0,2025-04-15,NULL
1399,1,3,1055,12,GB75SDUU36580681456622,38391.28,2018-04-16,NULL
1400,2,3,659,11,GB82HUSM47051842404724,25618.27,2024-04-17,NULL
1401,4,2,76,3,GB20GLEP81273320016024,22122.64,2022-07-11,NULL
1402,5,2,1128,4,GB64BJSV33115760679975,33613.4,2024-11-12,NULL
1403,2,2,378,7,GB65SIFL87367133712962,44465.83,2017-05-18,NULL
1404,5,1,776,3,GB74OOGL77630266909013,42299.64,2024-01-10,NULL
1405,3,2,553,12,GB78ZLDE99523658336667,31782.74,2024-08-25,NULL
1406,2,1,1160,2,GB02MXCN60459002504645,49890.58,2020-01-03,NULL
1407,3,3,279,7,GB07SJNA69823644756219,8724.94,2021-06-04,NULL
1408,2,2,225,1,GB52MCIB47085263511518,6978.93,2023-09-11,NULL
